arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.0811,article,12,0,6.658283948898315,0.2703545093536377,13.62887954711914,0.1669642925262451,False,21938.0,8025.0,7.0,7.0,5256.0,5163.0,4828.0,79.0,True,0.0,0.0,2.0,6.0,-2.0
2306.00466,IEEEtran,12,12,4.338408946990967,0.269942045211792,3.536005973815918,0.1680631637573242,True,29.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00554,egpubl,12,12,9.45524001121521,10.045346021652222,7.127276182174683,0.1707611083984375,False,5430.0,1902.0,4.0,10.0,1403.0,-538.0,-400.0,54.0,True,0.0,0.0,6.0,6.0,0.0
2306.00782,revtex4-2,12,0,10.237637042999268,0.2742013931274414,28.181384325027462,0.1674897670745849,False,37567.0,22957.0,14.0,11.0,5041.0,15318.0,13020.0,87.0,True,0.0,0.0,1.0,1.0,-2.0
2306.13226,memoir,0,0,9.63917636871338,0.1685853004455566,6.070048809051514,0.166471242904663,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00149,IEEEtran,0,0,15.561884880065918,0.1665008068084716,6.50727128982544,0.1669542789459228,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.04327,llncs,12,0,4.293417453765869,0.2676670551300049,9.335971593856812,0.1681380271911621,False,2320.0,1962.0,0.0,0.0,1.0,2162.0,1887.0,70.0,True,0.0,0.0,0.0,0.0,0.0
2306.02281,revtex4-2,0,0,13.363911867141724,0.1673636436462402,8.113504409790039,0.1690027713775634,True,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00285,article,0,0,6.257063150405884,0.1691582202911377,3.554663896560669,0.1704742908477783,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00022,mnras,0,0,11.234567642211914,0.1691009998321533,5.951428651809692,0.1691770553588867,False,20.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0
2306.00078,revtex4-1,0,0,13.010972261428831,0.1670374870300293,6.0044779777526855,0.1669771671295166,False,5642.0,2611.0,4.0,4.0,1216.0,0.0,0.0,4.0,True,0.0,0.0,1.0,1.0,0.0
